Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,504.4306640625,536.5999755859375,538.0,529.5499877929688,532.9000244140625,2611808
2020-01-02,507.4858703613281,539.8499755859375,541.0,533.5,537.0,2776519
2020-01-03,500.8114318847656,532.75,539.0,530.4000244140625,538.9500122070312,1930883
2020-01-06,493.05609130859375,524.5,530.0,520.5,529.9000244140625,2059404
2020-01-07,495.0771789550781,526.6500244140625,532.0,523.0499877929688,528.9000244140625,2111349
2020-01-08,493.1971435546875,524.6500244140625,526.4500122070312,519.0,520.9000244140625,1612378
2020-01-09,508.8019104003906,541.25,542.4500122070312,525.7000122070312,529.8499755859375,2897598
2020-01-10,513.8310546875,546.5999755859375,547.5999755859375,539.25,544.0999755859375,2355888
2020-01-13,521.6806640625,554.9500122070312,557.0,546.5999755859375,548.9000244140625,3442869
2020-01-14,528.7780151367188,562.5,563.75,554.9500122070312,554.9500122070312,2793249
2020-01-15,535.5933227539062,569.75,571.0,556.7000122070312,562.0,2564513
2020-01-16,533.4312133789062,567.4500122070312,569.7999877929688,564.0499877929688,569.25,2243200
2020-01-17,535.1702880859375,569.2999877929688,574.0,565.1500244140625,566.7999877929688,2646260
2020-01-20,533.1961669921875,567.2000122070312,574.0,564.3499755859375,569.0,1847978
2020-01-21,519.6594848632812,552.7999877929688,564.9000244140625,550.0999755859375,564.0,3101684
2020-01-22,520.4114990234375,553.5999755859375,556.5,549.0,553.5,1862669
2020-01-23,532.5382080078125,566.5,567.4000244140625,549.5499877929688,553.5,2113303
2020-01-24,533.7132568359375,567.75,572.0,564.0999755859375,566.0999755859375,2284717
2020-01-27,543.6306762695312,578.2999877929688,582.5,563.0,565.0,3654906
2020-01-28,538.178466796875,572.5,589.75,568.5,581.25,3689004
2020-01-29,543.1137084960938,577.75,580.7000122070312,572.1500244140625,577.5,1934080
2020-01-30,533.8072509765625,567.8499755859375,587.5499877929688,563.8499755859375,578.0,2901951
2020-01-31,533.1492309570312,567.1500244140625,577.0,565.2999877929688,570.7999877929688,2352196
2020-02-03,525.2057495117188,558.7000122070312,565.75,535.2000122070312,545.0,3818209
2020-02-04,542.3147583007812,576.9000244140625,578.7999877929688,558.7999877929688,562.0,2793702
2020-02-05,549.3180541992188,584.3499755859375,589.8499755859375,577.4000244140625,580.25,3320830
2020-02-06,545.3697509765625,580.1500244140625,589.1500244140625,576.0499877929688,585.0,2207104
2020-02-07,534.982177734375,569.0999755859375,581.5,561.2999877929688,579.0,4083215
2020-02-10,496.7222900390625,528.4000244140625,567.0,526.0499877929688,566.7999877929688,9648880
2020-02-11,492.6330261230469,524.0499877929688,537.7000122070312,522.7000122070312,533.2000122070312,5404802
2020-02-12,499.1663513183594,531.0,534.2999877929688,523.9000244140625,526.6500244140625,3426829
2020-02-13,501.6105041503906,533.5999755859375,538.0,528.2999877929688,530.4500122070312,3392352
2020-02-14,491.64599609375,523.0,536.9500122070312,520.6500244140625,535.25,3507540
2020-02-17,491.4110412597656,522.75,525.4000244140625,516.0,524.0999755859375,2652464
2020-02-18,491.8339538574219,523.2000122070312,524.9000244140625,514.0999755859375,520.5,2868873
2020-02-19,494.8421630859375,526.4000244140625,529.6500244140625,521.7999877929688,528.1500244140625,1952880
2020-02-20,493.38507080078125,524.8499755859375,533.0,523.0,525.9000244140625,2077458
2020-02-24,482.43353271484375,513.2000122070312,522.0,511.1000061035156,522.0,1911411
2020-02-25,478.43829345703125,508.95001220703125,519.5,506.1000061035156,515.5499877929688,2105613
2020-02-26,472.8450012207031,503.0,512.4500122070312,500.0,507.70001220703125,3058370
2020-02-27,463.9144592285156,493.5,504.0,487.54998779296875,504.0,6039260
2020-02-28,429.64971923828125,457.04998779296875,485.0,453.6000061035156,485.0,8613275
2020-03-02,430.8247985839844,458.29998779296875,472.45001220703125,444.3500061035156,453.54998779296875,9225488
2020-03-03,438.29815673828125,466.25,471.0,455.25,462.0,4582866
2020-03-04,446.194580078125,474.6499938964844,477.0,457.5,466.04998779296875,5912943
2020-03-05,450.5657958984375,479.29998779296875,482.5,469.0,472.70001220703125,4081050
2020-03-06,442.7633972167969,471.0,473.75,456.5,458.8500061035156,4502562
2020-03-09,435.4310607910156,463.20001220703125,465.70001220703125,441.0,453.54998779296875,4540694
2020-03-11,424.5264587402344,451.6000061035156,469.6499938964844,449.70001220703125,462.8500061035156,5104905
2020-03-12,397.9700622558594,423.3500061035156,435.95001220703125,399.6499938964844,427.8999938964844,9408350
2020-03-13,403.1403503417969,428.8500061035156,449.75,345.6499938964844,400.5,6230411
2020-03-16,368.31146240234375,391.79998779296875,428.6000061035156,388.79998779296875,421.0,3156508
2020-03-17,351.0145568847656,373.3999938964844,408.0,369.95001220703125,392.0,4526913
2020-03-18,325.6331787109375,346.3999938964844,383.70001220703125,339.1000061035156,379.0,6595508
2020-03-19,295.3636169433594,314.20001220703125,331.79998779296875,302.0,331.75,10486153
2020-03-20,303.2600402832031,322.6000061035156,328.20001220703125,308.25,316.0,8819518
2020-03-23,275.8105773925781,293.3999938964844,303.8999938964844,280.6000061035156,299.0,6001358
2020-03-24,252.8733673095703,269.0,309.8999938964844,264.3999938964844,300.0,6690908
2020-03-25,261.19281005859375,277.8500061035156,288.3500061035156,245.39999389648438,263.3999938964844,9393732
2020-03-26,268.3841857910156,285.5,294.0,273.1000061035156,277.8500061035156,7557558
2020-03-27,276.84466552734375,294.5,305.0,280.79998779296875,297.0,9505126
2020-03-30,257.94964599609375,274.3999938964844,284.8500061035156,270.0,281.70001220703125,8942833
2020-03-31,267.8671569824219,284.95001220703125,287.20001220703125,277.79998779296875,283.8500061035156,6236559
2020-04-01,256.49261474609375,272.8500061035156,283.0,265.5,281.0,5980392
2020-04-03,263.8719787597656,280.70001220703125,290.0,271.3500061035156,274.0,6961905
2020-04-07,301.7559509277344,321.0,323.79998779296875,292.75,295.5,10795407
2020-04-08,306.8322448730469,326.3999938964844,350.3999938964844,312.79998779296875,315.0,8451195
2020-04-09,358.534912109375,381.3999938964844,391.6499938964844,332.3999938964844,335.75,11027315
2020-04-13,341.0970458984375,362.8500061035156,380.0,355.0,380.0,7717484
2020-04-15,331.9785461425781,353.1499938964844,379.8999938964844,349.29998779296875,373.04998779296875,11300538
2020-04-16,335.31573486328125,356.70001220703125,360.45001220703125,343.0,343.1000061035156,6155773
2020-04-17,341.4260559082031,363.20001220703125,370.75,355.54998779296875,370.75,6178483
2020-04-20,334.5167236328125,355.8500061035156,367.45001220703125,354.0,367.0,4834154
2020-04-21,312.14349365234375,332.04998779296875,349.04998779296875,323.5,349.04998779296875,8003757
2020-04-22,319.8049621582031,340.20001220703125,345.75,320.6000061035156,327.0,9071476
2020-04-23,326.6672668457031,347.5,349.6499938964844,331.54998779296875,338.0,6738333
2020-04-24,314.25860595703125,334.29998779296875,344.75,332.0,342.0,5754928
2020-04-27,310.4983825683594,330.29998779296875,343.3500061035156,328.1499938964844,337.54998779296875,5770537
2020-04-28,315.8097229003906,335.95001220703125,338.0,328.5,334.45001220703125,4244512
2020-04-29,327.1373291015625,348.0,351.79998779296875,336.25,337.0,7748491
2020-04-30,344.6692199707031,366.6499938964844,368.0,355.0,355.6499938964844,7422465
2020-05-04,335.6447448730469,357.04998779296875,362.3999938964844,341.1000061035156,350.04998779296875,7125034
2020-05-05,346.0792541503906,368.1499938964844,381.79998779296875,361.45001220703125,363.75,13401536
2020-05-06,363.94024658203125,387.1499938964844,393.0,358.25,371.5,7015473
2020-05-07,376.6308898925781,400.6499938964844,403.45001220703125,385.1000061035156,387.5,12971483
