Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,332.8424377441406,334.80999755859375,339.3500061035156,334.3999938964844,337.79998779296875,7375280
2020-01-02,332.3453674316406,334.30999755859375,336.70001220703125,332.92999267578125,336.0,9260445
2020-01-03,329.4723815917969,331.4200134277344,334.6000061035156,329.1099853515625,334.19000244140625,7970445
2020-01-06,328.5677185058594,330.510009765625,331.489990234375,327.7200012207031,331.4200134277344,7400435
2020-01-07,332.2062072753906,334.1700134277344,334.95001220703125,330.0799865722656,332.2099914550781,12489655
2020-01-08,329.02496337890625,330.9700012207031,332.2900085449219,327.6000061035156,330.94000244140625,15629655
2020-01-09,331.0530090332031,333.010009765625,334.75,331.739990234375,334.70001220703125,13342120
2020-01-10,334.95989990234375,336.94000244140625,338.3999938964844,334.239990234375,334.82000732421875,12680415
2020-01-13,336.2323913574219,338.2200012207031,340.8999938964844,337.1099853515625,338.3999938964844,9039790
2020-01-14,333.38916015625,335.3599853515625,339.2200012207031,334.20001220703125,339.20001220703125,10684460
2020-01-15,333.150634765625,335.1199951171875,337.32000732421875,333.17999267578125,335.19000244140625,12451225
2020-01-16,338.3101501464844,340.30999755859375,341.1199951171875,335.7799987792969,335.7799987792969,16606410
2020-01-17,337.6241760253906,339.6199951171875,341.1700134277344,338.0199890136719,340.7799987792969,11479375
2020-01-20,321.67840576171875,323.5799865722656,341.79998779296875,322.20001220703125,341.79998779296875,40020170
2020-01-21,323.1099853515625,325.0199890136719,326.1199951171875,317.0400085449219,321.0,28727345
2020-01-22,315.23651123046875,317.1000061035156,327.5799865722656,315.20001220703125,326.6400146484375,27395810
2020-01-23,319.2826232910156,321.1700134277344,321.67999267578125,316.260009765625,317.6000061035156,17478415
2020-01-24,326.65899658203125,328.5899963378906,329.79998779296875,317.3999938964844,321.0899963378906,21264685
2020-01-27,321.7679138183594,323.6700134277344,325.79998779296875,321.67999267578125,325.739990234375,9372145
2020-01-28,323.298828125,325.2099914550781,327.6000061035156,322.04998779296875,324.0,9905520
2020-01-29,326.16192626953125,328.0899963378906,329.239990234375,324.6099853515625,326.6000061035156,11137465
2020-01-30,323.7362365722656,325.6499938964844,328.05999755859375,323.5,327.55999755859375,7950780
2020-01-31,336.3616638183594,338.3500061035156,345.79998779296875,336.6300048828125,341.92999267578125,47475230
