Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,411.0055847167969,423.1300048828125,425.20001220703125,422.1000061035156,423.7799987792969,4070420
2020-01-02,412.4383544921875,424.6050109863281,429.57501220703125,423.5,424.0,8638440
2020-01-03,407.3290710449219,419.3450012207031,423.4800109863281,417.29998779296875,422.0,11768500
2020-01-06,388.2178955078125,399.6700134277344,420.3999938964844,398.3800048828125,416.3999938964844,28667350
2020-01-07,389.281494140625,400.7650146484375,409.20001220703125,399.6199951171875,405.5,21490420
2020-01-08,393.3902893066406,404.9949951171875,406.0350036621094,395.0,395.0,16305760
2020-01-09,400.6025085449219,412.4200134277344,414.79998779296875,408.0,410.5899963378906,14193880
2020-01-10,402.6083068847656,414.4849853515625,418.5899963378906,411.79998779296875,413.010009765625,11066240
2020-01-13,404.5170593261719,416.45001220703125,418.2250061035156,414.6000061035156,416.79998779296875,6451520
2020-01-14,407.2853698730469,419.29998779296875,420.239990234375,415.0450134277344,417.0,7034340
2020-01-15,408.6695556640625,420.7250061035156,422.0,417.0050048828125,418.9949951171875,6169760
2020-01-16,409.93231201171875,422.0249938964844,422.9949951171875,418.79998779296875,419.0,5787280
2020-01-17,411.0493469238281,423.17498779296875,424.20001220703125,420.20001220703125,421.70001220703125,6711290
2020-01-20,403.36114501953125,415.260009765625,425.2950134277344,412.5150146484375,422.8999938964844,8486390
2020-01-21,402.001220703125,413.8599853515625,418.6099853515625,411.7049865722656,414.9949951171875,8979220
2020-01-22,402.3509216308594,414.2200012207031,418.6499938964844,412.3349914550781,418.6000061035156,7979010
2020-01-23,400.7579040527344,412.5799865722656,416.385009765625,408.5,412.29998779296875,11545220
2020-01-24,407.43109130859375,419.45001220703125,420.56500244140625,411.1000061035156,412.0,8648920
2020-01-27,404.50250244140625,416.43499755859375,420.79998779296875,415.3999938964844,417.3999938964844,7821550
2020-01-28,409.22802734375,421.29998779296875,424.8999938964844,415.0150146484375,415.0150146484375,10527640
2020-01-29,429.23779296875,441.8999938964844,444.3999938964844,421.510009765625,424.489990234375,45814130
2020-01-30,423.9245300292969,436.42999267578125,448.5,434.4849853515625,446.3999938964844,35777740
2020-01-31,424.0799255371094,436.5899963378906,442.010009765625,433.3800048828125,437.0,17369270
2020-02-03,423.4436950683594,435.93499755859375,437.69000244140625,425.0199890136719,425.0199890136719,10941810
2020-02-04,438.97552490234375,451.92498779296875,455.0,437.7149963378906,438.7950134277344,19583230
2020-02-05,439.84490966796875,452.82000732421875,453.9949951171875,447.7650146484375,451.5,12856310
2020-02-06,453.2640686035156,466.635009765625,467.7850036621094,452.5,452.82000732421875,18464770
2020-02-07,452.09356689453125,465.42999267578125,468.69000244140625,462.6099853515625,466.3949890136719,9503260
2020-02-10,458.645263671875,472.17498779296875,473.3999938964844,464.0,466.0,11608790
2020-02-11,461.3262023925781,474.93499755859375,478.5,473.6000061035156,473.70001220703125,11674290
2020-02-12,463.205810546875,476.8699951171875,478.2200012207031,472.20001220703125,477.0,8829640
2020-02-13,465.7944030761719,479.5350036621094,480.05999755859375,473.5,476.6000061035156,6810390
2020-02-14,464.4733581542969,478.17498779296875,481.5,476.79998779296875,480.0,7311180
2020-02-17,463.9779968261719,477.6650085449219,479.79998779296875,475.0050048828125,478.17498779296875,7164840
2020-02-18,462.16644287109375,475.79998779296875,477.19500732421875,470.1600036621094,476.94000244140625,7286110
2020-02-19,473.8274230957031,487.80499267578125,488.70001220703125,478.010009765625,478.5,11720490
2020-02-20,474.060546875,488.0450134277344,492.3399963378906,485.375,486.7900085449219,16346430
2020-02-24,466.6297607421875,480.3949890136719,487.6000061035156,475.1199951171875,484.0,12633890
2020-02-25,468.7666931152344,482.5950012207031,484.989990234375,478.3999938964844,484.989990234375,9593090
2020-02-26,467.2174377441406,481.0,483.7749938964844,476.7250061035156,481.5,8513460
2020-02-27,462.3413391113281,475.9800109863281,481.5,471.2099914550781,481.5,11748700
2020-02-28,433.7885437011719,446.5849914550781,464.0,431.17498779296875,464.0,49414100
2020-03-02,423.5797424316406,436.07501220703125,461.7950134277344,430.56500244140625,460.0,22382160
2020-03-03,433.64166259765625,445.4100036621094,447.4949951171875,432.0050048828125,440.0,20235030
2020-03-04,417.3147277832031,428.6400146484375,449.67999267578125,422.5,446.6000061035156,24729910
2020-03-05,421.6276550292969,433.07000732421875,436.7550048828125,427.31500244140625,431.0,18332950
2020-03-06,411.41973876953125,422.5849914550781,423.79998779296875,403.6499938964844,412.5,33122380
2020-03-09,392.0406188964844,402.67999267578125,412.75,394.5150146484375,407.0,35456270
2020-03-11,392.4154968261719,403.06500244140625,411.8900146484375,398.5,401.3999938964844,27936830
2020-03-12,363.5683288574219,373.43499755859375,386.9949951171875,362.80999755859375,386.0,52726190
2020-03-13,384.8117980957031,395.2550048828125,404.3500061035156,328.1050109863281,344.0,48499170
2020-03-16,357.52239990234375,367.2250061035156,383.3450012207031,360.0,383.3450012207031,31404670
2020-03-17,335.3832092285156,344.4849853515625,373.4700012207031,340.20001220703125,370.2099914550781,25585480
2020-03-18,298.0465087890625,306.135009765625,353.0,301.8900146484375,349.0,54435800
2020-03-19,267.3543395996094,274.6099853515625,305.30499267578125,248.47000122070312,280.0,83247130
2020-03-20,287.390625,295.19000244140625,304.3999938964844,262.1650085449219,279.9849853515625,61101890
2020-03-23,220.6275177001953,226.61500549316406,270.0,222.5,265.67498779296875,48442350
2020-03-24,240.88279724121094,247.4199981689453,256.864990234375,210.46499633789062,247.1999969482422,62572210
2020-03-25,251.72848510742188,258.55999755859375,270.0,240.0,245.0,62263550
2020-03-26,271.9886474609375,279.3699951171875,293.6499938964844,256.5050048828125,263.7300109863281,50961240
2020-03-27,247.51287841796875,254.22999572753906,304.0,250.0,295.5,71706090
2020-03-30,218.28607177734375,224.2100067138672,241.44000244140625,222.60000610351562,239.0050048828125,76983550
2020-03-31,215.7255401611328,221.5800018310547,234.0,210.0,230.50999450683594,110431110
2020-04-01,216.07118225097656,221.93499755859375,228.69000244140625,213.26499938964844,218.0,64083010
2020-04-03,214.91748046875,220.75,234.3699951171875,218.30499267578125,226.8800048828125,61726720
2020-04-07,219.38131713867188,225.3350067138672,228.60000610351562,208.14999389648438,224.5,111614780
2020-04-08,227.12612915039062,233.2899932861328,237.39999389648438,214.4149932861328,218.39999389648438,91093390
2020-04-09,248.44264221191406,255.18499755859375,256.614990234375,236.7100067138672,239.10000610351562,71932460
2020-04-13,222.68663024902344,228.72999572753906,252.0,226.59500122070312,252.0,81831990
2020-04-15,212.47866821289062,218.2449951171875,236.8000030517578,216.83999633789062,234.5,93336280
2020-04-16,216.1344451904297,222.0,225.0,212.1999969482422,214.5,72467400
2020-04-17,224.71653747558594,230.81500244140625,237.58999633789062,223.52000427246094,235.5,101915460
2020-04-20,224.72628784179688,230.8249969482422,234.5500030517578,226.5,232.5,54031770
2020-04-21,204.4271697998047,209.97500610351562,221.0,208.5,221.0,73839850
2020-04-22,209.1490020751953,214.8249969482422,217.0,202.23500061035156,205.9949951171875,90627230
2020-04-23,211.50506591796875,217.2449951171875,221.91000366210938,211.1999969482422,216.0,71440060
2020-04-24,192.40347290039062,197.625,211.35000610351562,197.0050048828125,211.35000610351562,104944510
2020-04-27,199.0043182373047,204.40499877929688,208.5,191.56500244140625,200.0,144952470
2020-04-28,216.9230499267578,222.80999755859375,224.41000366210938,203.5,208.10000610351562,147563440
2020-04-29,223.5774688720703,229.64500427246094,237.5,220.0050048828125,220.0050048828125,150601540
2020-04-30,225.68524169921875,231.80999755859375,241.89500427246094,229.11500549316406,236.5050048828125,88833050
2020-05-04,202.47024536132812,207.96499633789062,220.22000122070312,202.85499572753906,220.0,73127450
2020-05-05,194.9445037841797,200.23500061035156,213.5,199.6999969482422,213.0,115212090
2020-05-06,205.05999755859375,210.625,213.19000244140625,195.23500061035156,201.0,131496960
2020-05-07,200.6107177734375,206.05499267578125,216.98500061035156,204.8350067138672,209.89500427246094,77702040
2020-05-08,197.06689453125,202.4149932861328,213.0,201.5,213.0,69663750
2020-05-11,196.1809539794922,201.5050048828125,209.27000427246094,199.52999877929688,207.0,76549900
2020-05-12,201.50157165527344,206.97000122070312,208.0,197.7100067138672,198.97000122070312,103365270
2020-05-13,210.39520263671875,216.10499572753906,223.9949951171875,214.5,222.0,94411850
2020-05-14,205.61978149414062,211.1999969482422,225.89500427246094,209.67999267578125,215.89999389648438,143075310
2020-05-15,203.13230895996094,208.64500427246094,213.66000366210938,205.60000610351562,211.9949951171875,80267260
2020-05-18,188.73794555664062,193.86000061035156,209.34500122070312,192.60000610351562,209.0,108205710
2020-05-19,191.30332946777344,196.4949951171875,200.35499572753906,192.22000122070312,196.0,94135140
2020-05-20,198.88262939453125,204.27999877929688,206.0,193.5,197.0,163185080
2020-05-21,193.7615966796875,199.02000427246094,207.7550048828125,197.4499969482422,205.89999389648438,98795420
2020-05-22,184.52235412597656,189.52999877929688,200.6999969482422,186.52499389648438,197.5,161950940
2020-05-26,178.06752014160156,182.89999389648438,193.375,182.15499877929688,191.8000030517578,98692950
2020-05-27,188.52862548828125,193.64500427246094,194.60000610351562,178.3000030517578,183.0,173352460
2020-05-28,189.6239013671875,194.77000427246094,198.3000030517578,192.6999969482422,195.39999389648438,90517750
2020-05-29,190.2031707763672,195.36500549316406,198.0,189.10000610351562,191.39999389648438,103618470
2020-06-01,210.375732421875,216.0850067138672,222.63999938964844,199.7050018310547,199.7050018310547,189159830
2020-06-02,228.42098999023438,234.6199951171875,237.5,216.0850067138672,216.52499389648438,234424700
2020-06-03,234.81741333007812,241.19000244140625,249.68499755859375,239.8000030517578,241.6999969482422,187051760
2020-06-04,225.19358825683594,231.30499267578125,245.36500549316406,227.67999267578125,241.39999389648438,163153500
2020-06-05,232.7193603515625,239.03500366210938,240.89999389648438,227.5,234.39999389648438,158500390
2020-06-08,244.1005096435547,250.72500610351562,254.77000427246094,247.55499267578125,250.5,149925030
2020-06-09,237.90365600585938,244.36000061035156,253.5,241.52999877929688,253.5,123730770
2020-06-10,237.12966918945312,243.56500244140625,247.0,240.10000610351562,244.0,89614430
2020-06-11,227.71031188964844,233.88999938964844,245.89999389648438,232.00999450683594,241.0,100427670
2020-06-12,238.54135131835938,245.01499938964844,247.0,219.89999389648438,220.0,168024570
2020-06-15,228.92726135253906,235.13999938964844,242.9949951171875,233.10000610351562,242.0,120703460
