Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,519.1378784179688,536.75,542.5,535.7000122070312,539.9000244140625,7642793
2020-01-02,522.8615112304688,540.5999755859375,541.9000244140625,535.8499755859375,536.0,10264223
2020-01-03,521.1689453125,538.8499755859375,540.7999877929688,536.25,538.0,9594690
2020-01-06,508.4505310058594,525.7000122070312,537.25,523.7999877929688,537.25,12534334
2020-01-07,505.74237060546875,522.9000244140625,535.5999755859375,521.6500244140625,531.2999877929688,16101835
2020-01-08,508.69232177734375,525.9500122070312,527.3499755859375,515.0,516.0,16094310
2020-01-09,528.37451171875,546.2999877929688,547.4000244140625,530.2999877929688,530.7000122070312,18934019
2020-01-10,522.523193359375,540.25,546.5,538.5,544.9000244140625,12335407
2020-01-13,520.92724609375,538.5999755859375,546.0499877929688,538.0,539.4000244140625,7901800
2020-01-14,519.9600219726562,537.5999755859375,538.9500122070312,534.1500244140625,536.2000122070312,13939440
2020-01-15,518.025634765625,535.5999755859375,536.9500122070312,530.6500244140625,535.0999755859375,12353176
2020-01-16,519.5248413085938,537.1500244140625,540.0,533.2000122070312,533.9000244140625,11249232
2020-01-17,514.5921020507812,532.0499877929688,538.0,530.5999755859375,534.5,18312609
2020-01-20,517.3002319335938,534.8499755859375,544.0,531.0,533.0,19159996
2020-01-21,513.625,531.0499877929688,540.25,530.2000122070312,532.9500122070312,13477994
2020-01-22,505.6940002441406,522.8499755859375,534.9500122070312,520.75,531.5,17527408
2020-01-23,510.3849182128906,527.7000122070312,530.25,517.0499877929688,521.4000244140625,17061293
2020-01-24,516.3330078125,533.8499755859375,537.4000244140625,527.0,529.25,17851868
2020-01-27,519.6215209960938,537.25,545.0,531.5,538.5,38149166
2020-01-28,510.8684387207031,528.2000122070312,540.5999755859375,524.4500122070312,538.0999755859375,24009224
2020-01-29,509.32098388671875,526.5999755859375,534.7999877929688,525.2999877929688,531.5499877929688,16400827
2020-01-30,514.7372436523438,532.2000122070312,533.9500122070312,524.1500244140625,527.6500244140625,14319317
2020-01-31,508.40216064453125,525.6500244140625,532.75,522.4000244140625,530.0,16292578
2020-02-03,498.6335754394531,515.5499877929688,519.1500244140625,502.0,504.0,22531888
2020-02-04,513.3831176757812,530.7999877929688,534.6500244140625,516.6500244140625,520.0,17781475
2020-02-05,521.4107666015625,539.0999755859375,540.4000244140625,525.7000122070312,529.0499877929688,18782476
2020-02-06,523.8287353515625,541.5999755859375,547.0,536.25,540.3499755859375,15296851
2020-02-07,518.8477783203125,536.4500122070312,541.75,535.1500244140625,540.9500122070312,8297149
2020-02-10,516.4297485351562,533.9500122070312,542.25,530.5,538.6500244140625,12536053
2020-02-11,522.0394897460938,539.75,544.7999877929688,537.5,537.7000122070312,11243552
2020-02-12,531.2760620117188,549.2999877929688,550.7000122070312,542.7000122070312,545.7999877929688,14026335
2020-02-13,523.2484741210938,541.0,549.0,538.0,549.0,9227235
2020-02-14,527.8909912109375,545.7999877929688,548.6500244140625,536.5499877929688,541.25,14458649
2020-02-17,523.8287353515625,541.5999755859375,545.3499755859375,537.75,543.0,7793293
2020-02-18,523.4419555664062,541.2000122070312,544.4000244140625,536.0,541.0,15918303
2020-02-19,526.9237670898438,544.7999877929688,546.5,540.5,543.5,8704234
2020-02-20,529.0516357421875,547.0,549.3499755859375,541.7999877929688,545.5,13588526
2020-02-24,512.4642944335938,529.8499755859375,541.8499755859375,527.5499877929688,539.5,16940750
2020-02-25,513.5283203125,530.9500122070312,538.7999877929688,525.2999877929688,532.4500122070312,14942960
2020-02-26,506.5162048339844,523.7000122070312,529.3499755859375,522.2000122070312,526.8499755859375,15743918
2020-02-27,498.4400939941406,515.3499755859375,523.2999877929688,512.6500244140625,522.7999877929688,26315054
2020-02-28,480.9339904785156,497.25,506.8500061035156,492.20001220703125,501.6000061035156,32737933
2020-03-02,489.4936218261719,506.1000061035156,520.5499877929688,498.45001220703125,508.25,28642076
2020-03-03,497.8597717285156,514.75,519.5,508.5,509.8500061035156,19661945
2020-03-04,491.6697998046875,508.3500061035156,517.5,497.04998779296875,517.5,21883404
2020-03-05,487.94610595703125,504.5,511.1499938964844,500.0,509.75,16671516
2020-03-06,470.3916931152344,486.3500061035156,496.79998779296875,477.29998779296875,485.0,31024353
2020-03-09,442.7301025390625,457.75,475.0,442.95001220703125,475.0,42027175
