Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,1636.4320068359375,1782.0999755859375,1799.0,1750.0999755859375,1750.0999755859375,96053
2020-01-02,1672.6573486328125,1821.550048828125,1828.0,1782.5,1786.9000244140625,136403
2020-01-03,1664.392822265625,1812.550048828125,1839.0,1791.25,1821.449951171875,103417
2020-01-06,1670.729248046875,1819.449951171875,1825.0,1778.0,1802.0,121078
2020-01-07,1683.26318359375,1833.0999755859375,1839.9000244140625,1805.800048828125,1816.0,320013
2020-01-08,1661.4088134765625,1809.300048828125,1864.0,1801.0,1827.0,104102
2020-01-09,1668.11181640625,1816.5999755859375,1835.6500244140625,1795.9000244140625,1795.9000244140625,90617
2020-01-10,1671.6014404296875,1820.4000244140625,1829.949951171875,1801.0,1821.5,83728
2020-01-13,1677.615966796875,1826.949951171875,1832.4000244140625,1815.050048828125,1830.0,40504
2020-01-14,1724.4471435546875,1877.949951171875,1894.0,1822.050048828125,1830.0,196390
2020-01-15,1775.5484619140625,1933.5999755859375,2003.0,1885.0,1889.0,1110275
2020-01-16,1746.1641845703125,1901.5999755859375,1957.5,1887.050048828125,1945.0,377999
2020-01-17,1746.852783203125,1902.3499755859375,1918.0,1882.699951171875,1905.0,133212
2020-01-20,1740.9300537109375,1895.9000244140625,1921.0,1875.050048828125,1921.0,90779
2020-01-21,1752.7296142578125,1908.75,1920.0,1895.0999755859375,1897.0,104946
2020-01-22,1766.87109375,1924.1500244140625,1928.0,1902.0,1915.0,142099
2020-01-23,1777.155517578125,1935.3499755859375,1940.0,1919.0,1919.0,167063
2020-01-24,1800.525146484375,1960.800048828125,1975.0,1922.0,1925.0,122603
2020-01-27,1788.8172607421875,1948.050048828125,1968.5,1940.0,1950.0,75736
2020-01-28,1788.8631591796875,1948.0999755859375,1958.9000244140625,1924.300048828125,1949.9000244140625,45498
2020-01-29,1798.3211669921875,1958.4000244140625,1965.0,1942.300048828125,1955.0,57942
2020-01-30,1790.42431640625,1949.800048828125,1965.0,1945.0,1952.0,66300
2020-01-31,1781.65478515625,1940.25,1954.8499755859375,1914.0,1951.0,36496
2020-02-03,1796.3470458984375,1956.25,1986.0,1920.6500244140625,1970.0,111165
2020-02-04,1782.0220947265625,1940.6500244140625,1974.0,1925.0,1960.9000244140625,69255
2020-02-05,1767.3756103515625,1924.699951171875,1960.5,1919.199951171875,1949.949951171875,101884
2020-02-06,1757.412841796875,1913.8499755859375,1949.3499755859375,1901.0,1927.0,270273
2020-02-07,1785.6954345703125,1944.6500244140625,1960.0,1915.0,1915.0,113586
2020-02-10,1790.7916259765625,1950.199951171875,1969.800048828125,1938.6500244140625,1954.0,81940
2020-02-11,1833.260986328125,1996.449951171875,2008.9000244140625,1927.0,1964.4000244140625,201195
2020-02-12,1853.7841796875,2018.800048828125,2045.0,1999.3499755859375,2004.9000244140625,254798
2020-02-13,1855.16162109375,2020.300048828125,2050.0,1988.0,2024.800048828125,149499
2020-02-14,1866.3643798828125,2032.5,2048.0,2020.0999755859375,2037.800048828125,96950
2020-02-17,1828.072998046875,1990.800048828125,2039.949951171875,1985.0,2030.0,87972
2020-02-18,1802.1778564453125,1962.5999755859375,2025.0,1935.0,1997.0,91588
2020-02-19,1805.2083740234375,1965.9000244140625,1989.699951171875,1951.0999755859375,1974.0,55627
2020-02-20,1841.984619140625,2005.949951171875,2010.0,1963.25,1966.050048828125,71624
2020-02-24,1835.8323974609375,1999.25,2020.0,1982.800048828125,2010.0,77015
2020-02-25,1834.271240234375,1997.550048828125,2012.0,1985.0,1992.1500244140625,51801
2020-02-26,1835.0517578125,1998.4000244140625,2004.0,1970.0,1990.050048828125,61515
